name,class
腹裂,其他常见病
腹部大血管损伤,其他常见病
腺性唇炎,其他常见病
腺性膀胱炎,其他常见病
腺样囊性癌,其他常见病
腺病毒感染,其他常见病
腺病毒肺炎,其他常见病
腺瘤,其他常见病
膀胱与尿道结石,其他常见病
膀胱嗜铬细胞瘤,其他常见病
膀胱外翻,其他常见病
膀胱损伤,其他常见病
膀胱移行细胞癌,其他常见病
膀胱结核,其他常见病
膀胱结石,其他常见病
膀胱肿瘤,其他常见病
膀胱腺癌,其他常见病
膀胱输尿管反流,其他常见病
膀胱鳞状细胞癌,其他常见病
膈下脓肿,其他常见病
膈肌麻痹,其他常见病
膜性肾病,其他常见病
膝关节骨质增生,其他常见病
膝内翻,其他常见病
臀位难产,其他常见病
臂丛神经损伤,其他常见病
自主性高功能性甲状腺腺瘤,其他常见病
自主神经功能紊乱,其他常见病
自体敏感性湿疹,其他常见病
自发性气胸,其他常见病
自发性脑室内出血,其他常见病
自发性腹膜后出血或血肿,其他常见病
自发性食管破裂,其他常见病
自然流产,其他常见病
自身免疫性溶血性贫血,其他常见病
自身免疫性疾病,其他常见病
自身免疫性胰腺炎,其他常见病
自身红细胞过敏性紫癜,其他常见病
致心律失常性右室心肌病,其他常见病
致死性家族性失眠症,其他常见病
致肠细胞病变人孤儿病毒感染,其他常见病
舌下神经损伤,其他常见病
舌下间隙感染,其他常见病
舌咽神经损伤,其他常见病
舌咽神经痛,其他常见病
舌扁桃体肥大,其他常见病
舌病,其他常见病
舌癌,其他常见病
舌骨骨折,其他常见病
舒张性心力衰竭,其他常见病
舞蹈病,其他常见病
良性淋巴上皮病,其他常见病
良性淋巴细胞血管炎和肉芽肿病,其他常见病
良性阵发性位置性眩晕,其他常见病
良性颅内高压症,其他常见病
色素失调症,其他常见病
色素性化妆品皮炎,其他常见病
色素沉着绒毛结节性滑膜炎,其他常见病
艾滋病伴发肺结核,其他常见病
节段性透明性血管炎,其他常见病
花斑癣,其他常见病
花粉过敏性哮喘,其他常见病
芽生菌病,其他常见病
苍白球黑质红核色素变性,其他常见病
苔藓样念珠状疹,其他常见病
苯中毒,其他常见病
苯海拉明中毒,其他常见病
茎突综合征,其他常见病
荚膜组织胞浆菌病,其他常见病
荨麻疹,其他常见病
荨麻疹性血管炎,其他常见病
药物中毒性周围神经病,其他常见病
药物免疫性血小板减少性紫癜,其他常见病
药物导致的肺部疾病,其他常见病
药物性免疫性溶血性贫血,其他常见病
药物性呼吸衰竭,其他常见病
药物性心肌病,其他常见病
药物性狼疮,其他常见病
药物性皮炎,其他常见病
药物性肝病,其他常见病
药物性肝硬化,其他常见病
药物性肾脏损害,其他常见病
药物性食管炎,其他常见病
药物性鼻炎,其他常见病
莱姆心脏炎,其他常见病
莱姆病,其他常见病
莱姆病性巩膜炎,其他常见病
莱施尼汉综合征,其他常见病
莱特雷尔—西韦病,其他常见病
获得性免疫缺陷综合征的心血管损害,其他常见病
获得性免疫缺陷综合征的消化系统损害,其他常见病
获得性免疫缺陷综合征相关淋巴瘤,其他常见病
获得性免疫缺陷综合征视网膜病变,其他常见病
菌痢,其他常见病
萎缩性毛周角化病,其他常见病
萎缩性胃炎,其他常见病
萎缩性鼻炎,其他常见病
萎缩纹,其他常见病
营养不良,其他常见病
营养障碍性多发性神经病,其他常见病
葡萄球菌性食物中毒,其他常见病
葡萄球菌感染,其他常见病
葡萄胎,其他常见病
葡萄膜恶性黑色素瘤,其他常见病
蓝痣,其他常见病
蔗尘肺,其他常见病
蕈样真菌病和Sezary综合征,其他常见病
蕈样肉芽肿病,其他常见病
薄基底膜肾病,其他常见病
藏毛性疾病,其他常见病
虫霉病,其他常见病
虱病,其他常见病
虹膜新生血管,其他常见病
虹膜睫状体炎,其他常见病
虹膜角膜内皮综合征,其他常见病
蚕豆病,其他常见病
蚕食性角膜溃疡,其他常见病
蛋白丢失性胃肠病,其他常见病
蛋白尿,其他常见病
蛋白质-能量营养不良,其他常见病
蛔虫性急性胰腺炎,其他常见病
蛔虫性肠梗阻,其他常见病
蛙粪霉病,其他常见病
蛲虫性阴道炎,其他常见病
蜂窝织炎,其他常见病
蜘蛛痣,其他常见病
蝎螫伤,其他常见病
蝶骨嵴脑膜瘤,其他常见病
蝶骨脑膜瘤的眼眶病变,其他常见病
螨皮炎,其他常见病
螺菌病,其他常见病
蠕形螨病,其他常见病
血卟啉病性周围神经病,其他常见病
血吸虫病与肝胆疾病,其他常见病
血小板减少症,其他常见病
血影细胞性青光眼,其他常见病
血栓形成,其他常见病
血栓性外痔,其他常见病
血栓性血小板减少性紫癜,其他常见病
血栓性静脉炎,其他常见病
血清病,其他常见病
血清病和血清病样反应,其他常见病
血管免疫母细胞性淋巴结病,其他常见病
血管性帕金森综合征,其他常见病
血管性水肿,其他常见病
血管性痴呆,其他常见病
血管损伤,其他常见病
血管活性肠肽瘤,其他常见病
血管炎,其他常见病
血管炎性周围神经病,其他常见病
血管瘤,其他常见病
血管神经性水肿,其他常见病
血管网织细胞瘤,其他常见病
血管角化瘤,其他常见病
血管运动性鼻炎,其他常见病
血红蛋白E病,其他常见病
血胸,其他常见病
血色病,其他常见病
血色病性心肌病,其他常见病
血色病性骨关节病,其他常见病
衣原体淋巴肉芽肿,其他常见病
表皮囊肿,其他常见病
表皮葡萄球菌肺炎,其他常见病
裂头绦虫病,其他常见病
裂沟舌,其他常见病
裂谷热,其他常见病
褐黄病,其他常见病
褐黄病性关节炎,其他常见病
西伯利亚立克次体斑疹热,其他常见病
西尼罗河热,其他常见病
西方马型脑炎,其他常见病
视乳头水肿,其他常见病
视神经炎,其他常见病
视神经胶质瘤,其他常见病
视神经脊髓炎,其他常见病
视神经萎缩,其他常见病
视网膜下新生血管膜,其他常见病
视网膜下纤维化和葡萄膜炎综合征,其他常见病
视网膜中央动脉阻塞,其他常见病
视网膜动脉阻塞,其他常见病
视网膜母细胞瘤,其他常见病
视网膜毛细血管血管瘤,其他常见病
视网膜脱离,其他常见病
视网膜血管炎,其他常见病
视网膜静脉周围炎,其他常见病
视网膜静脉阻塞,其他常见病
角化棘皮瘤,其他常见病
角膜基质炎,其他常见病
角膜鳞状细胞癌,其他常见病
触电,其他常见病
认知障碍,其他常见病
语言障碍,其他常见病
诺卡菌性巩膜炎,其他常见病
诺沃克病毒性肠炎,其他常见病
谵妄,其他常见病
贝尔麻痹,其他常见病
败血症,其他常见病
败血症肾损害,其他常见病
贫血,其他常见病
贲门失弛缓症,其他常见病
贲门癌,其他常见病
费尔蒂综合征,其他常见病
贾第虫病,其他常见病
赖特综合征,其他常见病
赖特综合征性巩膜炎,其他常见病
起搏器综合征,其他常见病
足菌肿,其他常见病
跖疣,其他常见病
跟骨骨折,其他常见病
路易体痴呆,其他常见病
踝关节结核,其他常见病
踝关节脱位,其他常见病
踝关节骨折,其他常见病
踝部急性韧带损伤,其他常见病
躯体化障碍,其他常见病
躯体形式障碍,其他常见病
躯体感觉障碍,其他常见病
转移性小肠肿瘤,其他常见病
转移性肝癌,其他常见病
轮状病毒性肠炎,其他常见病
轮状病毒肠炎,其他常见病
软下疳,其他常见病
软产道异常性难产,其他常见病
软化斑,其他常见病
软纤维瘤,其他常见病
软组织类型的横纹肌肉瘤,其他常见病
软骨发育不良,其他常见病
软骨肉瘤,其他常见病
轻型,其他常见病
轻链病与轻链沉积病,其他常见病
辐射性白内障,其他常见病
输卵管妊娠,其他常见病
输卵管结核,其他常见病
输卵管阻塞,其他常见病
输尿管异位开口,其他常见病
输尿管瓣膜,其他常见病
输尿管癌,其他常见病
输尿管结核,其他常见病
输尿管膨出,其他常见病
输血后血小板减少性紫癜,其他常见病
迁延性昏迷,其他常见病
过度通气综合征,其他常见病
过敏性休克,其他常见病
过敏性急性小管间质性肾炎,其他常见病
过敏性支气管肺曲霉菌病,其他常见病
过敏性紫癜性肾炎,其他常见病
过敏性肉芽肿性血管炎相关巩膜炎,其他常见病
过敏性肺炎,其他常见病
过敏性血管炎,其他常见病
过敏性阴道炎,其他常见病
过期妊娠,其他常见病
运动员胸背与腰背痛,其他常见病
运动神经元病,其他常见病
进行性多灶性白质脑炎,其他常见病
进行性核上麻痹,其他常见病
进行性面偏侧萎缩症,其他常见病
进行性骨干发育不良,其他常见病
远视,其他常见病
迟发性皮肤卟啉病,其他常见病
迟发性运动障碍,其他常见病
迷走神经损伤,其他常见病
退变性腰椎管狭窄症,其他常见病
选择性缄默症,其他常见病
透明细胞汗腺腺瘤,其他常见病
透析性骨关节病,其他常见病
造口旁疝,其他常见病
造影剂肾病,其他常见病
遗传性乳腺癌,其他常见病
遗传性共济失调,其他常见病
遗传性凝血酶原缺乏,其他常见病
遗传性出血性毛细血管扩张症,其他常见病
遗传性压力易感性周围神经病,其他常见病
遗传性多发脑梗死性痴呆,其他常见病
遗传性对称性色素异常症,其他常见病
遗传性感觉神经病,其他常见病
遗传性球形红细胞增多症,其他常见病
遗传性痉挛性截瘫,其他常见病
遗传性血管性水肿,其他常见病
遗传性运动失调性多发性神经炎,其他常见病
遗传性铁粒幼细胞性贫血,其他常见病
遗传性高尿酸血症,其他常见病
避孕后闭经综合征,其他常见病
部分性发作,其他常见病
鄂木斯克出血热,其他常见病
酒中毒性周围神经病,其他常见病
酒中毒性小脑变性,其他常见病
酒中毒性痴呆,其他常见病
酒渣鼻,其他常见病
酒精中毒性神经疾病,其他常见病
酒精伴发的精神障碍,其他常见病
酒精性弱视,其他常见病
酒精性心肌病,其他常见病
酒精性肝炎,其他常见病
酒精性肝病,其他常见病
酒精性肝硬化,其他常见病
酒精性脂肪肝,其他常见病
酒精性脑萎缩,其他常见病
酮症酸中毒,其他常见病
酸碱灼伤,其他常见病
醛固酮缺乏症,其他常见病
里尔黑变病,其他常见病
重叠综合征,其他常见病
重型β地中海贫血,其他常见病
重度联合免疫缺陷病,其他常见病
重度膝关节骨关节炎,其他常见病
重症急性呼吸综合征,其他常见病
重症疟疾,其他常见病
重症肌无力样综合征,其他常见病
重症院内获得性肺炎,其他常见病
重金属中毒,其他常见病
重金属中毒性肾病,其他常见病
重链病,其他常见病
金黄色葡萄球菌肺炎,其他常见病
金黄色葡萄球菌脑膜炎,其他常见病
钡中毒,其他常见病
钩端螺旋体病,其他常见病
钩端螺旋体病的肾损害,其他常见病
钩端螺旋体病神经系统表现,其他常见病
钩端螺旋体肺炎,其他常见病
钩虫性十二指肠炎综合征,其他常见病
钩蚴皮炎,其他常见病
钱币状湿疹,其他常见病
铁线虫病,其他常见病
铋中毒,其他常见病
铍中毒,其他常见病
铜中毒,其他常见病
铜中毒引起的溶血性贫血,其他常见病
铜绿假单胞菌性角膜炎,其他常见病
铜绿假单胞菌肺炎,其他常见病
铜绿色假单胞菌脑膜炎,其他常见病
铝骨病,其他常见病
银屑病,其他常见病
银屑病关节炎及其伴发的葡萄膜炎,其他常见病
银屑病关节炎性巩膜炎,其他常见病
银屑病性关节炎,其他常见病
链杆菌病,其他常见病
链球菌中毒性休克综合征,其他常见病
链球菌咽炎,其他常见病
链球菌坏死,其他常见病
链球菌感染,其他常见病
锁骨下动脉—腋动脉瘤,其他常见病
锁骨下动脉盗血综合征,其他常见病
锂肾病,其他常见病
锌缺乏病,其他常见病
错构瘤,其他常见病
锡尘肺,其他常见病
锥虫病,其他常见病
锰中毒,其他常见病
镇痛剂肾病,其他常见病
镉中毒,其他常见病
镍中毒,其他常见病
镰刀菌病,其他常见病
镰状细胞性肾病,其他常见病
镰状细胞贫血,其他常见病
长Q—T间期综合征,其他常见病
门脉高压性肠病,其他常见病
门静脉海绵样变,其他常见病
门静脉血栓形成,其他常见病
门静脉高压性胃病,其他常见病
门静脉高压症,其他常见病
闭合性气胸,其他常见病
闭合性脊髓损伤,其他常见病
闭塞性动脉硬化,其他常见病
闭孔疝,其他常见病
闭经,其他常见病
闭锁肺综合征,其他常见病
间插血吸虫病,其他常见病
间歇依赖型尖端扭转型室性心动过速,其他常见病
间歇性眼球突出,其他常见病
间质性膀胱炎,其他常见病
间质性膀胱炎、局限性外阴炎和脱屑性阴道炎综合征,其他常见病
阑尾炎,其他常见病
阑尾类癌,其他常见病
阑尾肿瘤,其他常见病
阑尾腺癌,其他常见病
阴囊损伤,其他常见病
阴囊炎性癌,其他常见病
阴囊癌,其他常见病
阴沟肠杆菌感染,其他常见病
阴茎头包皮炎,其他常见病
阴茎异常勃起,其他常见病
阴茎折断,其他常见病
阴茎癌,其他常见病
阴茎离断伤,其他常见病
阴茎纤维性海绵体炎,其他常见病
阴道上皮内瘤样变,其他常见病
阴道内胚窦瘤,其他常见病
阴道前壁膨出,其他常见病
阴道子宫内膜间质肉瘤,其他常见病
阴道平滑肌肉瘤,其他常见病
阴道异物,其他常见病
阴道恶性肿瘤,其他常见病
阴道横纹肌肉瘤,其他常见病
阴道毛滴虫病,其他常见病
阴道炎,其他常见病
阴道痉挛,其他常见病
阴道白斑,其他常见病
阴道美丽筒线虫病,其他常见病
阴道腺癌,其他常见病
阴道蚂蟥叮吸,其他常见病
阴道血吸虫病,其他常见病
阴道鳞状上皮癌,其他常见病
阴道黑色素瘤,其他常见病
阴部神经干痛,其他常见病
阴部鲍恩样丘疹病,其他常见病
阵发性寒冷性血红蛋白尿,其他常见病
阵发性睡眠性血红蛋白尿,其他常见病
阻塞性睡眠呼吸暂停低通气综合征,其他常见病
阻塞性肺气肿,其他常见病
阿-斯综合征,其他常见病
阿司匹林诱发哮喘,其他常见病
阿根廷出血热,其他常见病
阿洪病,其他常见病
阿米巴性阴道炎,其他常见病
阿米巴结肠炎,其他常见病
阿米巴肝脓肿,其他常见病
阿米巴肠病,其他常见病
附睾炎,其他常见病
附红细胞体病,其他常见病
限制型心肌病,其他常见病
陶瓷样胆囊,其他常见病
隐匿型乳腺癌,其他常见病
隐匿型肾炎,其他常见病
隐孢子虫病,其他常见病
隐性脊柱裂,其他常见病
隐斜,其他常见病
隐球菌性脑膜炎,其他常见病
隐翅虫皮炎,其他常见病
难治性心力衰竭,其他常见病
难治性癫痫,其他常见病
雀斑,其他常见病
集聚肠杆菌感染,其他常见病
雷诺病,其他常见病
雷诺综合征,其他常见病
霉变甘蔗中毒,其他常见病
霍乱,其他常见病
霍奇金淋巴瘤,其他常见病
霜样树枝状视网膜血管炎,其他常见病
青光眼,其他常见病
青光眼睫状体炎综合征,其他常见病
青少年及小儿卵巢肿瘤,其他常见病
青少年及小儿子宫颈癌,其他常见病
青少年及小儿阴道肉瘤,其他常见病
青少年特发性脊柱侧凸,其他常见病
青年上肢远端肌萎缩,其他常见病
青年成熟期发病型糖尿病,其他常见病
青春发育延迟及性幼稚,其他常见病
青春期功能失调性子宫出血病,其他常见病
青春期发育迟缓,其他常见病
静脉曲张,其他常见病
静脉曲张综合征,其他常见病
静脉炎,其他常见病
静脉血栓形成,其他常见病
非01霍乱弧菌肠炎,其他常见病
非依赖性物质伴发依赖,其他常见病
非侵袭性胸腺瘤,其他常见病
非典型分枝杆菌性巩膜炎,其他常见病
非化脓性中耳炎,其他常见病
非淋球菌性细菌性关节炎,其他常见病
非火器性颅脑开放伤,其他常见病
非特异性尿道炎,其他常见病
非特异性系统性坏死性小血管炎,其他常见病
非甲状腺性的病态综合征,其他常见病
非甾体类抗炎药物性肾病,其他常见病
非细菌性血栓性心内膜炎,其他常见病
非结核分枝杆菌性角膜炎,其他常见病
非结核性分枝杆菌关节炎,其他常见病
非结核性分枝杆菌病,其他常见病
非血管源性消化道出血,其他常见病
非酒精性脂肪性肝病,其他常见病
非酮性高渗性糖尿病昏迷,其他常见病
非闭塞性肠系膜血管缺血,其他常见病
非霍奇金淋巴瘤,其他常见病
面部疖痈,其他常见病
面部血管纤维瘤,其他常见病
革兰氏阴性杆菌肺炎,其他常见病
革兰阳性球菌和革兰阴性杆菌性巩膜炎,其他常见病
鞍上生殖细胞瘤,其他常见病
鞍结节脑膜瘤,其他常见病
鞭虫病,其他常见病
韦尼克脑病,其他常见病
韦格纳肉芽肿,其他常见病
韩-薛-柯病,其他常见病
项痈,其他常见病
须疮,其他常见病
颅中窝脑膜瘤,其他常见病
颅内低压综合征,其他常见病
颅内先天性肿瘤,其他常见病
颅内动脉瘤,其他常见病
颅内生殖细胞瘤,其他常见病
颅内肿瘤伴发的精神障碍,其他常见病
颅内脂肪瘤,其他常见病
颅内转移瘤,其他常见病
颅内静脉窦血栓形成,其他常见病
颅内静脉窦闭塞性颅高压,其他常见病
颅内黑色素瘤,其他常见病
颅前窝底脑膜瘤,其他常见病
颅后窝室管膜瘤,其他常见病
颅后窝脑膜瘤,其他常见病
颅后窝血肿,其他常见病
颅底骨折,其他常见病
颅缝早闭,其他常见病
颅脑创伤伴发的精神障碍,其他常见病
颅脑损伤,其他常见病
颅骨凹陷性骨折,其他常见病
颅骨结核,其他常见病
颅骨缺损,其他常见病
颅骨良性肿瘤,其他常见病
颅骨裂和有关畸形,其他常见病
颅骨骨瘤,其他常见病
颅骨骨髓炎,其他常见病
颈内动脉动脉瘤,其他常见病
颈动脉体瘤,其他常见病
颈动脉狭窄,其他常见病
颈椎先天融合畸形,其他常见病
颈椎后纵韧带骨化症,其他常见病
颈椎椎管狭窄症,其他常见病
颈椎病,其他常见病
颈椎结核,其他常见病
颈椎过伸性损伤,其他常见病
颈椎间盘突出症,其他常见病
颈肋,其他常见病
颈部勒伤,其他常见病
颈部开放性损伤,其他常见病
颈部淋巴结转移癌,其他常见病
颈部肿块,其他常见病
颈部脊髓损伤,其他常见病
颈部血管瘤,其他常见病
颈静脉球瘤,其他常见病
颌面部放线菌病,其他常见病
颌面部梅毒,其他常见病
颌面骨结核,其他常见病
颌骨隆凸,其他常见病
颏下间隙感染,其他常见病
颚口线虫病,其他常见病
额叶癫痫,其他常见病
额窦炎,其他常见病
额颞叶痴呆,其他常见病
颞下颌关节紊乱综合征,其他常见病
颞叶癫痫,其他常见病
颞叶肿瘤,其他常见病
颞颌关节陈旧性脱位,其他常见病
风湿性关节炎,其他常见病
风湿性多肌痛,其他常见病
风湿性心脏病,其他常见病
风湿性心脏病二尖瓣病变,其他常见病
风湿性疾病,其他常见病
风湿性边缘性红斑,其他常见病
风湿病性贫血,其他常见病
风疹,其他常见病
食物过敏性哮喘,其他常见病
食管乳头状瘤,其他常见病
食管克罗恩病,其他常见病
食管内异物,其他常见病
食管化学性烧伤,其他常见病
食管压迫型颈椎病,其他常见病
食管受压性吞咽困难,其他常见病
食管囊肿,其他常见病
食管外压和牵拉,其他常见病
食管平滑肌瘤,其他常见病
食管念珠菌感染,其他常见病
食管息肉,其他常见病
食管憩室,其他常见病
食管源性胸痛,其他常见病
食管炎,其他常见病
食管破裂,其他常见病
食管穿孔,其他常见病
食管穿透性损伤,其他常见病
食管类癌,其他常见病
食管结核,其他常见病
食管胃底静脉曲张及其破裂出血,其他常见病
食管腐蚀性灼伤,其他常见病
食管血管瘤,其他常见病
食管裂孔疝,其他常见病
食管重复畸形,其他常见病
马富西综合征,其他常见病
马尔堡病毒病,其他常见病
马尔尼菲青霉病,其他常见病
骨性关节炎,其他常见病
骨折,其他常见病
骨母细胞瘤,其他常见病
骨神经鞘瘤,其他常见病
骨纤维异样增殖症,其他常见病
骨肿瘤,其他常见病
骨膜炎,其他常见病
骨质疏松,其他常见病
骨质软化症与佝偻病,其他常见病
骨骺点状发育不良,其他常见病
骨髓炎,其他常见病
骨髓病性贫血,其他常见病
骨髓纤维化,其他常见病
骶尾部畸胎瘤,其他常见病
骶骨骨折,其他常见病
骶髂关节炎,其他常见病
髂静脉压迫综合征,其他常见病
髋关节前脱位,其他常见病
髋关节发育不良,其他常见病
髋关节滑膜炎,其他常见病
髋关节结核,其他常见病
髋关节骨关节炎,其他常见病
髋臼骨折,其他常见病
髌骨不稳定,其他常见病
髌骨骨折,其他常见病
髓内肿瘤,其他常见病
髓质海绵肾,其他常见病
高IgE综合征,其他常见病
高动力性循环,其他常见病
高原反应,其他常见病
高原性心脏病,其他常见病
高原红细胞增多症,其他常见病
高原肺水肿,其他常见病
高原脑水肿,其他常见病
高尿酸血症,其他常见病
高尿酸血症肾病,其他常见病
高泌乳素血症,其他常见病
高渗性脱水,其他常见病
高眼压症,其他常见病
高结合胆红素血症,其他常见病
高胆红素血症,其他常见病
高脂蛋白血症,其他常见病
高脂蛋白血症I型,其他常见病
高脂血症,其他常见病
高致病性禽流感病毒感染,其他常见病
高血压,其他常见病
高血压危象,其他常见病
高血压性心肌病,其他常见病
高血压性心脏病,其他常见病
高血压病伴发的精神障碍,其他常见病
高血压病视网膜病变,其他常见病
高血压肾病,其他常见病
高血压脑出血,其他常见病
高血压脑病,其他常见病
高血糖症,其他常见病
高血钾型肾小管酸中毒,其他常见病
高钙血症,其他常见病
高钠血症,其他常见病
高颅压性脑积水,其他常见病
高黏稠综合征,其他常见病
鱼鳞病,其他常见病
鲍温样丘疹病,其他常见病
鳃源性囊肿及瘘管,其他常见病
鳃裂囊肿和瘘管,其他常见病
鳄皮婴儿综合征,其他常见病
鸟枪弹样视网膜脉络膜病变,其他常见病
鸡胸,其他常见病
鹅口疮,其他常见病
鹦鹉热,其他常见病
麦收皮炎,其他常见病
麦格斯综合征,其他常见病
麦格综合征,其他常见病
麻疹肺炎,其他常见病
麻痹性斜视,其他常见病
麻痹性痴呆,其他常见病
麻痹性肠梗阻,其他常见病
麻风性周围神经病,其他常见病
麻风性葡萄膜炎,其他常见病
麻风性角膜病变,其他常见病
黄体囊肿,其他常见病
黄斑囊样水肿,其他常见病
黄杆菌肺炎,其他常见病
黄热病,其他常见病
黄疸,其他常见病
黄疸型肝炎,其他常见病
黄色瘤,其他常见病
黄色肉芽肿性肾盂肾炎,其他常见病
黄褐斑,其他常见病
黏液纤维肉瘤,其他常见病
黏液腺癌,其他常见病
黏液表皮样癌,其他常见病
黏脂贮积症III型,其他常见病
黏膜白斑病,其他常见病
黑布拉痒疹,其他常见病
黑棘皮病,其他常见病
黑毛舌,其他常见病
鼠咬热,其他常见病
鼠疫,其他常见病
鼠疫耶尔森菌肺炎,其他常见病
鼻中隔偏曲,其他常见病
鼻中隔穿孔,其他常见病
鼻中隔脓肿,其他常见病
鼻乳头状瘤,其他常见病
鼻前庭炎,其他常见病
鼻咽炎,其他常见病
鼻咽纤维血管瘤,其他常见病
鼻塞,其他常见病
鼻孢子虫病,其他常见病
鼻息肉病,其他常见病
鼻恶性肉芽肿及淋巴瘤,其他常见病
鼻旁窦支气管综合征,其他常见病
鼻炎,其他常见病
鼻疽,其他常见病
鼻疽假单胞菌肺炎,其他常见病
鼻真菌病,其他常见病
鼻硬结病,其他常见病
鼻窦气压伤,其他常见病
鼻窦鳞状细胞癌,其他常见病
鼻腔及鼻窦恶性肿瘤,其他常见病
鼻腔鼻窦癌,其他常见病
鼻骨骨折,其他常见病
龋齿,其他常见病
龙线虫病,其他常见病
龟头炎,其他常见病
DMD,其他病
FNS,其他病
HBV-GN,其他病
MP,其他病
NICH,其他病
11β-羟化酶缺乏症,其他病
17 α-羟化酶缺乏症,其他病
21-轻化酶缺乏症,其他病
3 β-羟类固醇脱氢酶缺乏症,其他病
3D眩晕症,其他病
7号染色体单体,其他病
AAA破裂,其他病
ADH分泌过多综合征,其他病
Alagille综合征,其他病
Apert综合征,其他病
BH4 缺乏症,其他病
B族链球菌感染性脑膜炎,其他病
B疱疹病毒感染,其他病
B细胞型NHL,其他病
CD30阳性皮肤T细胞淋巴瘤,其他病
CM1神经节苷脂贮积症,其他病
CMV感染,其他病
Chance骨折,其他病
DF-2败血症的皮肤表现,其他病
ESR加快,其他病
Friedreich共济失调症,其他病
Fukuyama先天性肌营养不良,其他病
G-6-PD地中海型,其他病
GBS感染,其他病
GH缺乏症,其他病
GSDⅠa型,其他病
GSDⅢ型,其他病
GSDⅥ型,其他病
GSDⅧ型,其他病
GSDⅪ型,其他病
Gardner综合征,其他病
HCMV肺炎,其他病
HSP肾炎,其他病
HUGHES—STOVIN综合征,其他病
Haglund综合征,其他病
Hi脑膜炎,其他病
IRS睾丸旁横纹肌肉瘤,其他病
IgA缺陷,其他病
I型新月体肾炎,其他病
Jessner淋巴细胞浸润,其他病
Laminin-α2链缺乏型CMD,其他病
Machado-Joseph病,其他病
Pasini-Pierni进行性特发性皮肤萎缩,其他病
Reis—Bucklers角膜营养不良,其他病
SMA-Ⅱ型,其他病
SMA-Ⅲ型,其他病
Santavuori肌营养不良（肌-眼-脑病）,其他病
Stargardt病,其他病
Terrien角膜边缘性变性,其他病
Terson综合征,其他病
Thygeson浅层点状角膜病变,其他病
Turcot综合征,其他病
Walker-Warburg综合征,其他病
Whitfield硬红斑,其他病
Zieve综合征,其他病
mu外翻,其他病
x综合征,其他病
α+地中海贫血,其他病
α1-抗胰蛋白酶缺乏性脂膜炎,其他病
α储存池（α-SPD）,其他病
β地中海贫血,其他病
一期梅毒,其他病
三房心,其他病
上下颌前突,其他病
上呼吸道感染的并发症,其他病
上斜肌腱鞘综合征,其他病
上皮-肌上皮癌,其他病
上矢状窦血栓性静脉炎,其他病
上隐斜,其他病
上颌窦后鼻孔息肉,其他病
上颌窦炎,其他病
上颌窦牙源性囊肿,其他病
上颌骨骨折,其他病
下丘脑多汗症,其他病
下尺桡关节脱位,其他病
下焦湿热,其他病
下疳样脓皮病,其他病
下肢交通静脉瓣膜关闭不全,其他病
下背部痛,其他病
下腔静脉后输尿管,其他病
下部附加前根脊髓动脉缺血症候群,其他病
下颌前突畸形,其他病
不全性Kartagener综合征,其他病
不完全性Fanconi综合征,其他病
不稳定血红蛋白病,其他病
与附着点炎症相关的关节炎,其他病
丑胎,其他病
丘疹性荨麻疹,其他病
丘疹样皮肤念珠菌病,其他病
丘疹紫癜性手套和短袜样综合征,其他病
丙型肝炎病毒感染与肾小球肾炎,其他病
丛状血管瘤,其他病
丝状角膜病变,其他病
严重肝病引起获得性凝血因子异常,其他病
中东呼吸综合征,其他病
中央性颌骨癌,其他病
中央晕轮状脉络膜萎缩,其他病
中度脱水,其他病
中心性软骨肉瘤,其他病
中性粒细胞减少性发热,其他病
中性粒细胞增多症,其他病
中毒性弱视,其他病
中毒性白内障,其他病
中毒性紫癜,其他病
中毒性高铁血红蛋白血症,其他病
中耳气压伤,其他病
中耳癌,其他病
中肠扭转,其他病
临床中毒综合征,其他病
丹吉尔病,其他病
丹毒丝菌病,其他病
主—肺动脉隔缺损,其他病
主动脉瓣狭窄合并关闭不全,其他病
主动脉硬化,其他病
主动脉窦动脉瘤破裂,其他病
久疟,其他病
乌头碱类中毒,其他病
乏特壶腹周围癌,其他病
乙状窦血栓性静脉炎,其他病
乙状结肠造口旁沟疝,其他病
乙状结肠间疝,其他病
乙肝携带者,其他病
乙醇中毒,其他病
乙醚中毒,其他病
习惯性髌骨脱位,其他病
乳发,其他病
乳头侵蚀性腺瘤病,其他病
乳头炎和乳晕炎,其他病
乳头状腺瘤,其他病
乳头的乳头状瘤,其他病
乳头肌功能不全,其他病
乳头肌断裂,其他病
乳头腺瘤,其他病
乳房丝虫病,其他病
乳房发育不良,其他病
乳房棘球蚴病,其他病
乳房猪囊尾蚴病,其他病
乳房疼痛,其他病
乳房神经纤维瘤,其他病
乳房缺少症,其他病
乳房肥大症,其他病
乳房肿块,其他病
乳核,其他病
乳泣,其他病
乳牙中龋,其他病
乳牙慢性牙髓炎,其他病
乳积,其他病
乳突炎,其他病
乳管内乳头状瘤,其他病
乳糖不耐受,其他病
乳糜尿,其他病
乳腺佩吉特病,其他病
乳腺叶状囊肉瘤,其他病
乳腺增生症,其他病
乳腺癌患侧上肢淋巴水肿,其他病
乳腺癌皮肤转移,其他病
乳腺癌肉瘤,其他病
乳腺神经纤维瘤,其他病
乳腺神经鞘瘤,其他病
乳腺纤维肉瘤,其他病
乳腺肉瘤,其他病
乳腺脂肪肉瘤,其他病
