name,class
胰酶泌素胰泌素试验,检查诊疗技术
胰高糖素激发试验,检查诊疗技术
胰高血糖素,检查诊疗技术
胰高血糖素检查,检查诊疗技术
胰高血糖素负荷试验,检查诊疗技术
胱氨酸,检查诊疗技术
胶乳凝集抑制试验lai,检查诊疗技术
胶体铁染色,检查诊疗技术
胶囊内视镜,检查诊疗技术
胸围吸气胸围,检查诊疗技术
胸壁检查,检查诊疗技术
胸廓检查,检查诊疗技术
胸水检查,检查诊疗技术
胸腔积液一般性状检查,检查诊疗技术
胸腔积液临床化学检查,检查诊疗技术
胸腔积液免疫化学检查,检查诊疗技术
胸腔积液微生物学检查,检查诊疗技术
胸腔积液显微镜检查,检查诊疗技术
胸腔积液肿瘤细胞学检查,检查诊疗技术
胸腔镜检查,检查诊疗技术
胸腹水常规检查,检查诊疗技术
胸腹水检查,检查诊疗技术
胸腹水纤维蛋白降解产物,检查诊疗技术
胸腹部垫枕试验,检查诊疗技术
胸膜腔内气体成分压力的测定,检查诊疗技术
胸部ct检查,检查诊疗技术
胸部外部检查,检查诊疗技术
胸部滴水声检查,检查诊疗技术
胸部疾病体征检查,检查诊疗技术
脂肪吸收试验,检查诊疗技术
脂肪尿和乳糜尿检查chyluria,检查诊疗技术
脂肪酶检查,检查诊疗技术
脂蛋白脂肪酶,检查诊疗技术
脉律,检查诊疗技术
脉搏检查,检查诊疗技术
脉率检查,检查诊疗技术
脊柱压痛与叩击痛,检查诊疗技术
脊柱弯曲度检查,检查诊疗技术
脊柱检查,检查诊疗技术
脊柱椎体平扫,检查诊疗技术
脊柱活动度检查,检查诊疗技术
脊椎平片检查,检查诊疗技术
脊髓灰质炎病毒抗体,检查诊疗技术
脊髓灰质炎病毒抗体检查,检查诊疗技术
脏器声学造影,检查诊疗技术
脏器触诊,检查诊疗技术
脐检查,检查诊疗技术
脑代谢显像,检查诊疗技术
脑垂体ct检查,检查诊疗技术
脑干反射检查,检查诊疗技术
脑电图尖波,检查诊疗技术
脑电图弥漫性慢波,检查诊疗技术
脑电图检查,检查诊疗技术
脑电图棘波,检查诊疗技术
脑神经检查,检查诊疗技术
脑脊液igg白蛋白比值,检查诊疗技术
脑脊液kahn氏沉淀试验,检查诊疗技术
脑脊液p物质,检查诊疗技术
脑脊液β2微球蛋白,检查诊疗技术
脑脊液β内啡肽,检查诊疗技术
脑脊液一般性状检查,检查诊疗技术
脑脊液丙二醛,检查诊疗技术
脑脊液丙氨酸氨基转移酶,检查诊疗技术
脑脊液乳酸,检查诊疗技术
脑脊液乳酸检查,检查诊疗技术
脑脊液乳酸脱氢酶,检查诊疗技术
脑脊液乳酸脱氢酶检查,检查诊疗技术
脑脊液亮氨酸脑啡肽,检查诊疗技术
脑脊液亮氨酸脑啡肽检查,检查诊疗技术
脑脊液免疫球蛋白,检查诊疗技术
脑脊液内皮素检查,检查诊疗技术
脑脊液单克隆抗体检测癌细胞,检查诊疗技术
脑脊液压力,检查诊疗技术
脑脊液囊虫病间接血球凝集试验,检查诊疗技术
脑脊液培养药敏试验,检查诊疗技术
脑脊液尿酸,检查诊疗技术
脑脊液强啡肽,检查诊疗技术
脑脊液心钠素,检查诊疗技术
脑脊液总胆固醇,检查诊疗技术
脑脊液无机磷,检查诊疗技术
脑脊液梅毒血清补体结合反应,检查诊疗技术
脑脊液检查化学检查蛋白质检查,检查诊疗技术
脑脊液比重,检查诊疗技术
脑脊液氧分压po2和二氧化碳分压pco2,检查诊疗技术
脑脊液氨基酸,检查诊疗技术
脑脊液氯化物,检查诊疗技术
脑脊液游离型髓鞘碱性蛋白,检查诊疗技术
脑脊液游离型髓鞘碱性蛋白抗体,检查诊疗技术
脑脊液溶菌酶检查,检查诊疗技术
脑脊液特异性梅毒螺旋体抗体,检查诊疗技术
脑脊液猪囊虫抗体,检查诊疗技术
脑脊液环磷腺苷检查,检查诊疗技术
脑脊液生长抑素,检查诊疗技术
脑脊液生长素,检查诊疗技术
脑脊液病原体检查csf,检查诊疗技术
脑脊液的化学检查,检查诊疗技术
脑脊液的显微镜检查,检查诊疗技术
脑脊液神经肽,检查诊疗技术
脑脊液神经肽检查,检查诊疗技术
脑脊液神经降压肽,检查诊疗技术
脑脊液神经降压肽检查,检查诊疗技术
脑脊液精氨酸加压素,检查诊疗技术
脑脊液精氨酸加压素检查,检查诊疗技术
脑脊液纤维连接蛋白,检查诊疗技术
脑脊液细胞分类计数,检查诊疗技术
脑脊液细胞分类计数检查,检查诊疗技术
脑脊液细胞学检查,检查诊疗技术
脑脊液细菌培养,检查诊疗技术
脑脊液细菌培养检查,检查诊疗技术
脑脊液结合型髓鞘碱性蛋白,检查诊疗技术
脑脊液结合型髓鞘碱性蛋白抗体,检查诊疗技术
脑脊液结合型髓鞘碱性蛋白检查,检查诊疗技术
脑脊液结核性脑膜炎抗体,检查诊疗技术
脑脊液结核性脑膜炎抗体检查,检查诊疗技术
脑脊液肌酸激酶检查,检查诊疗技术
脑脊液胆固醇酯,检查诊疗技术
脑脊液胆碱酯酶,检查诊疗技术
脑脊液胆红素检查,检查诊疗技术
脑脊液胶体金试验,检查诊疗技术
脑脊液脂质过氧化物,检查诊疗技术
脑脊液脑膜炎球菌抗原,检查诊疗技术
脑脊液脑膜炎球菌抗原检查,检查诊疗技术
脑脊液色氨酸试验,检查诊疗技术
脑脊液葡萄糖,检查诊疗技术
脑脊液葡萄糖和血清葡萄糖比值,检查诊疗技术
脑脊液蛋白定性,检查诊疗技术
脑脊液蛋白定量,检查诊疗技术
脑脊液蛋白检查,检查诊疗技术
脑脊液蛋白电泳,检查诊疗技术
脑脊液蛋白电泳检查,检查诊疗技术
脑脊液血管活性肠肽,检查诊疗技术
脑脊液谷氨酰胺,检查诊疗技术
脑脊液谷氨酰胺检查,检查诊疗技术
脑脊液载脂蛋白a1b100cⅱcⅲe,检查诊疗技术
脑脊液透明度,检查诊疗技术
脑脊液钙,检查诊疗技术
脑脊液钙检查,检查诊疗技术
脑脊液钙调素,检查诊疗技术
脑脊液钙调素检查,检查诊疗技术
脑脊液钠检查,检查诊疗技术
脑脊液钾检查,检查诊疗技术
脑脊液铁,检查诊疗技术
脑脊液铅,检查诊疗技术
脑脊液铅检查,检查诊疗技术
脑脊液铜,检查诊疗技术
脑脊液镁,检查诊疗技术
脑脊液镁检查,检查诊疗技术
脑脊液降钙素基因相关肽,检查诊疗技术
脑脊液降钙素基因相关肽检查,检查诊疗技术
脑脊液隐血试验,检查诊疗技术
脑脊液非蛋白氮,检查诊疗技术
脑脊液颜色,检查诊疗技术
脑脊液髓鞘碱性蛋白,检查诊疗技术
脑脊液髓鞘碱性蛋白片段,检查诊疗技术
脑膜刺激征检查,检查诊疗技术
脑血流图检查,检查诊疗技术
脑血流显像,检查诊疗技术
脑血流测定,检查诊疗技术
脑血管造影检查,检查诊疗技术
脑诱发电位,检查诊疗技术
脓汁和创伤感染标本细菌学检查,检查诊疗技术
脯氨酸,检查诊疗技术
脯氨酸肽酶,检查诊疗技术
脱氧核糖核酸染色,检查诊疗技术
脱落细胞检查,检查诊疗技术
脾显像,检查诊疗技术
脾脏超声检查,检查诊疗技术
腮腺炎病毒抗体,检查诊疗技术
腰大肌刺激试验,检查诊疗技术
腰背痛体格检查,检查诊疗技术
腰背部检查,检查诊疗技术
腰部活动度检查,检查诊疗技术
腹壁紧张度检查,检查诊疗技术
腹水检查,检查诊疗技术
腹股沟外环冲击试验,检查诊疗技术
腹腔灌洗试验,检查诊疗技术
腹腔脏器的叩诊,检查诊疗技术
腹腔镜检查,检查诊疗技术
腹部ct,检查诊疗技术
腹部mri检查,检查诊疗技术
腹部包块检查,检查诊疗技术
腹部叩诊,检查诊疗技术
腹部叩诊音,检查诊疗技术
腹部听诊,检查诊疗技术
腹部外形检查,检查诊疗技术
腹部外形触诊,检查诊疗技术
腹部平片,检查诊疗技术
腹部搏动检查,检查诊疗技术
腹部皮肤检查,检查诊疗技术
腹部血管杂音检查,检查诊疗技术
腹部血管超声检查,检查诊疗技术
腹部静脉检查,检查诊疗技术
腺病毒抗体,检查诊疗技术
膀胱叩诊,检查诊疗技术
膀胱残馀尿量测定,检查诊疗技术
膀胱注水试验,检查诊疗技术
膀胱触诊,检查诊疗技术
膀胱输尿管返流显象,检查诊疗技术
膀胱逼尿肌功能检查,检查诊疗技术
膀胱镜检查,检查诊疗技术
膀胱颈抬高试验,检查诊疗技术
膈现象检查,检查诊疗技术
膝侧向运动试验,检查诊疗技术
膝关节分离试验,检查诊疗技术
膝关节过伸试验,检查诊疗技术
自主神经功能检查,检查诊疗技术
自然杀伤细胞活性,检查诊疗技术
自身免疫抗体检测,检查诊疗技术
自身溶血试验,检查诊疗技术
舌下神经检查,检查诊疗技术
舍佩耳曼征,检查诊疗技术
色氨酸试验trpt,检查诊疗技术
苏丹黑b染色,检查诊疗技术
苷胆酸,检查诊疗技术
苷鹅脱氧胆酸,检查诊疗技术
苹果酸脱氢酶,检查诊疗技术
荧光素眼底血管造影术,检查诊疗技术
荧光螺旋体抗体吸附,检查诊疗技术
药敏试验检查,检查诊疗技术
药物迷走神经阻滞试验,检查诊疗技术
菊粉清除率,检查诊疗技术
菌落总数检查,检查诊疗技术
葡萄糖6磷酸脱氢酶,检查诊疗技术
葡萄糖6磷酸脱氢酶缺乏症筛查,检查诊疗技术
葡萄糖6磷酸脱氢酶荧光斑点试验,检查诊疗技术
葡萄糖氧化酶生化分析仪法,检查诊疗技术
葡萄糖耐量试验,检查诊疗技术
蔗糖水溶血试验,检查诊疗技术
蕲蛇酶时间,检查诊疗技术
虎红平板凝集试验,检查诊疗技术
虹膜检查法,检查诊疗技术
蛋白c,检查诊疗技术
蛋白s抗原,检查诊疗技术
蛋白电泳检查,检查诊疗技术
蛋白质氨基酸分解产物试验,检查诊疗技术
蛋白质类肿瘤标志物检测,检查诊疗技术
蝰蛇毒复钙时间,检查诊疗技术
蝰蛇毒时间,检查诊疗技术
蝰蛇毒磷脂凝固时间,检查诊疗技术
螯合剂驱铅试验,检查诊疗技术
螺旋ct检查,检查诊疗技术
螺旋体蛋白补体结合试验,检查诊疗技术
血乳酸,检查诊疗技术
血乳酸检查,检查诊疗技术
血压检查,检查诊疗技术
血吸虫尾蚴膜反应,检查诊疗技术
血吸虫斑点酶联免疫吸附试验,检查诊疗技术
血吸虫环卵沉淀试验,检查诊疗技术
血吸虫皮内试验,检查诊疗技术
血吸虫胶乳凝集试验,检查诊疗技术
血吸虫酶联免疫吸附试验,检查诊疗技术
血吸虫间接血凝试验,检查诊疗技术
血块收缩时间,检查诊疗技术
血型鉴定,检查诊疗技术
血小板atp释放试验,检查诊疗技术
血小板体积分布宽度,检查诊疗技术
血小板凝集功能试验,检查诊疗技术
血小板压积pct,检查诊疗技术
血小板寿命,检查诊疗技术
血小板平均体积,检查诊疗技术
血小板检查项目,检查诊疗技术
血小板活化因子,检查诊疗技术
血小板电泳时间测定,检查诊疗技术
血小板第3因子功能检测,检查诊疗技术
血小板第ⅲ因子有效性试验,检查诊疗技术
血小板计数,检查诊疗技术
血小板黏附功能试验,检查诊疗技术
血小板黏附试验,检查诊疗技术
血尿酸检查,检查诊疗技术
血常规检查,检查诊疗技术
血支原体抗体测定,检查诊疗技术
血栓与止血检测,检查诊疗技术
血栓弹力图,检查诊疗技术
血栓素b2,检查诊疗技术
血栓调节蛋白抗原,检查诊疗技术
血栓调节蛋白活性,检查诊疗技术
血氧含量,检查诊疗技术
血氧饱和度,检查诊疗技术
血氧饱和度sao2,检查诊疗技术
血氨,检查诊疗技术
血氨检查,检查诊疗技术
血沉方程k值,检查诊疗技术
血沉方程k值检查,检查诊疗技术
血浆11脱氧皮质酮,检查诊疗技术
血浆17羟孕酮,检查诊疗技术
血浆18羟皮质酮,检查诊疗技术
血浆18羟脱氧皮质酮,检查诊疗技术
血浆d二聚体测定,检查诊疗技术
血浆β血小板球蛋白,检查诊疗技术
血浆亮氨酸,检查诊疗技术
血浆促甲状腺激素释放激素trh,检查诊疗技术
血浆凝血因子ii活性测定,检查诊疗技术
血浆凝血酶检测,检查诊疗技术
血浆凝血酶调节蛋白抗原检测,检查诊疗技术
血浆凝血酶调节蛋白活性测定,检查诊疗技术
血浆异亮氨酸,检查诊疗技术
血浆正铁血红蛋白,检查诊疗技术
血浆渗量检查,检查诊疗技术
血浆游离皮质醇,检查诊疗技术
血浆游离血红蛋白,检查诊疗技术
血浆皮质醇,检查诊疗技术
血浆组织纤溶酶原检测,检查诊疗技术
血浆组织纤溶酶原活化物抑制物抗原检测,检查诊疗技术
血浆组织纤溶酶原活化物抗原检测,检查诊疗技术
血浆结合球蛋白半定量测定,检查诊疗技术
血浆缬氨酸,检查诊疗技术
血浆肝素含量测定,检查诊疗技术
血浆蛋白c抗原,检查诊疗技术
血浆蝰蛇毒磷脂时间测定,检查诊疗技术
血浆酮体,检查诊疗技术
血浆醛固酮,检查诊疗技术
血浆鱼精蛋白副凝试验,检查诊疗技术
血浆鱼精蛋白副凝试验3p试验,检查诊疗技术
血浆黏度,检查诊疗技术
血涂片检查,检查诊疗技术
血液丙酮酸,检查诊疗技术
血液中碳氧血红蛋白,检查诊疗技术
血液分析仪检查,检查诊疗技术
血液半乳糖,检查诊疗技术
血液及骨髓标本的细菌学检验,检查诊疗技术
血液及骨髓细菌培养,检查诊疗技术
血液尿素氮与肌酐比值,检查诊疗技术
血液果糖,检查诊疗技术
血液硫化血红蛋白,检查诊疗技术
血液葡萄糖,检查诊疗技术
血液黏度,检查诊疗技术
血清c1q,检查诊疗技术
血清α1微球蛋白,检查诊疗技术
血清α1酸性糖蛋白,检查诊疗技术
血清α2巨球蛋白,检查诊疗技术
血清αl岩藻糖苷酶,检查诊疗技术
血清α羟基丁酸脱氢酶测定,检查诊疗技术
血清β羟基丁酸测定,检查诊疗技术
血清γ谷氨酰转肽酶,检查诊疗技术
血清γ谷氨酰转肽酶同工酶,检查诊疗技术
血清ⅲ型胶原蛋白,检查诊疗技术
血清丁醇提取碘,检查诊疗技术
血清三碘甲状腺原氨酸,检查诊疗技术
血清不饱和铁结合力,检查诊疗技术
血清丙氨酸氨基转移同工酶,检查诊疗技术
血清丙酮酸激酶,检查诊疗技术
血清乙酰乙酸,检查诊疗技术
血清乳糖,检查诊疗技术
血清乳酸脱氢酶,检查诊疗技术
血清免疫球蛋白d,检查诊疗技术
血清免疫球蛋白g亚类,检查诊疗技术
血清免疫蛋白电泳,检查诊疗技术
血清内因子阻断抗体测试,检查诊疗技术
血清冷纤维蛋白原,检查诊疗技术
血清化学检查,检查诊疗技术
血清单胺氧化酶同工酶,检查诊疗技术
血清卵磷脂胆固醇酰基转移酶,检查诊疗技术
血清唾液酸测定,检查诊疗技术
血清嗜异性凝集试验,检查诊疗技术
血清尿素,检查诊疗技术
血清尿酸,检查诊疗技术
血清山梨醇脱氢酶,检查诊疗技术
血清已糖,检查诊疗技术
血清总脂,检查诊疗技术
血清总蛋白,检查诊疗技术
血清总补体,检查诊疗技术
血清总铁结合力,检查诊疗技术
血清支链氨基酸芳香族氨基酸比值,检查诊疗技术
血清无机磷,检查诊疗技术
血清比黏度,检查诊疗技术
血清氧化氮,检查诊疗技术
血清氯化物,检查诊疗技术
血清淀粉样蛋白a,检查诊疗技术
血清游离甘油,检查诊疗技术
血清游离胆固醇,检查诊疗技术
血清游离脂肪酸,检查诊疗技术
血清球蛋白,检查诊疗技术
血清甘鹅去氧胆酸,检查诊疗技术
血清甲状腺素,检查诊疗技术
血清甲状腺素结合前白蛋白,检查诊疗技术
血清甲胎蛋白afp,检查诊疗技术
血清癌胚抗原,检查诊疗技术
血清癌胚抗原检查,检查诊疗技术
血清白细胞介素6,检查诊疗技术
血清白蛋白,检查诊疗技术
血清皮质醇结合球蛋白,检查诊疗技术
血清硒se,检查诊疗技术
血清磷脂,检查诊疗技术
血清磷脂酶a2,检查诊疗技术
血清磷酸已糖异构酶,检查诊疗技术
血清磷酸肌酸激酶,检查诊疗技术
血清类固醇结合β球蛋白,检查诊疗技术
血清粘蛋白,检查诊疗技术
血清精氨酸酶,检查诊疗技术
血清纤维结合蛋白,检查诊疗技术
血清结合球蛋白,检查诊疗技术
血清肌红蛋白,检查诊疗技术
血清肌酐,检查诊疗技术
血清肌酐检查,检查诊疗技术
血清肌酸激酶同工酶,检查诊疗技术
血清肌钙蛋白itni和肌钙蛋白ttnt,检查诊疗技术
血清胆固醇,检查诊疗技术
血清胆固醇检查,检查诊疗技术
血清脂肪酶,检查诊疗技术
血清脂蛋x,检查诊疗技术
血清脂蛋白α,检查诊疗技术
血清脂蛋白和血清脂蛋白电泳,检查诊疗技术
血清腺苷脱氨酶,检查诊疗技术
血清腺苷脱氨酶检查,检查诊疗技术
血清苯丙氨酸,检查诊疗技术
血清蛋白电泳,检查诊疗技术
血清蛋白结合碘,检查诊疗技术
血清血管紧张素i转化酶活性,检查诊疗技术
血清补体c3,检查诊疗技术
血清补体c4,检查诊疗技术
血清补体c4裂解产物,检查诊疗技术
血清补体c5含量,检查诊疗技术
血清补体旁路途径活性,检查诊疗技术
血清补体溶解免疫复合物活性,检查诊疗技术
血清谷丙转氨酶,检查诊疗技术
血清谷丙转氨酶检查,检查诊疗技术
血清谷胱甘肽过氧化物酶,检查诊疗技术
血清谷草转氨酶,检查诊疗技术
血清谷草转氨酶与血清谷丙转氨酶比值,检查诊疗技术
血清载脂蛋白a测定,检查诊疗技术
血清过氧化脂质,检查诊疗技术
血清运铁蛋白,检查诊疗技术
血清酪氨酸,检查诊疗技术
血清酸性磷酸酶,检查诊疗技术
血清酸性磷酸酶同工酶,检查诊疗技术
血清醛缩酶ald,检查诊疗技术
血清醛缩酶同工酶,检查诊疗技术
血清金,检查诊疗技术
血清钙,检查诊疗技术
血清钙检查,检查诊疗技术
血清钠,检查诊疗技术
血清钠检查,检查诊疗技术
血清钾,检查诊疗技术
血清钾检查,检查诊疗技术
血清铁蛋白,检查诊疗技术
血清铁蛋白检查,检查诊疗技术
血清铁铜比值,检查诊疗技术
血清铜,检查诊疗技术
血清铝,检查诊疗技术
血清铯,检查诊疗技术
血清锂,检查诊疗技术
血清阳离子测定,检查诊疗技术
血清阴离子测定,检查诊疗技术
血清骨钙素,检查诊疗技术
血清高敏crp测定,检查诊疗技术
血清鸟嘌呤酶,检查诊疗技术
血清鸟氨酸氨基甲酰转移酶,检查诊疗技术
血清黏度,检查诊疗技术
血管壁的检测,检查诊疗技术
血管彩超,检查诊疗技术
血管性假血友病因子,检查诊疗技术
血管紧张素ⅰ,检查诊疗技术
血管紧张素ⅱ,检查诊疗技术
血管紧张素转化酶,检查诊疗技术
血管视诊,检查诊疗技术
血管造影检查,检查诊疗技术
血糖仪检查,检查诊疗技术
血糖仪试纸带法,检查诊疗技术
血糖检查,检查诊疗技术
血红素结合蛋白,检查诊疗技术
血红蛋白,检查诊疗技术
血红蛋白a2,检查诊疗技术
血红蛋白c晶体包涵体试验,检查诊疗技术
血红蛋白f包涵体生成试验,检查诊疗技术
血红蛋白f细胞酸洗脱染色试验,检查诊疗技术
血红蛋白抗碱试验,检查诊疗技术
血红蛋白检查,检查诊疗技术
血红蛋白溶解度,检查诊疗技术
血红蛋白电泳,检查诊疗技术
血红蛋白电泳检查,检查诊疗技术
血细胞分析仪,检查诊疗技术
衣原体检查法,检查诊疗技术
补体c3测定,检查诊疗技术
补体结合试验,检查诊疗技术
裸眼检查法,检查诊疗技术
视力检查,检查诊疗技术
视神经检查,检查诊疗技术
视网膜检影法,检查诊疗技术
视野检查,检查诊疗技术
视野计检查,检查诊疗技术
角尺度试验,检查诊疗技术
角膜内皮细胞计数仪,检查诊疗技术
角膜厚度测量,检查诊疗技术
角膜反射检查,检查诊疗技术
角膜显微镜,检查诊疗技术
角膜染色法,检查诊疗技术
角膜检查,检查诊疗技术
角膜照影法,检查诊疗技术
角膜病灶刮片,检查诊疗技术
角膜知觉检查法,检查诊疗技术
角膜荧光素染色,检查诊疗技术
解脲脲原体,检查诊疗技术
触觉检查,检查诊疗技术
试管凝集试验,检查诊疗技术
试管婴儿技术,检查诊疗技术
语言检查法,检查诊疗技术
谷氨酰胺,检查诊疗技术
谷氨酸,检查诊疗技术
谷氨酸检查,检查诊疗技术
谷氨酸脱氢酶,检查诊疗技术
谷胱甘肽s转移酶,检查诊疗技术
赖氨酸,检查诊疗技术
超声内镜检查,检查诊疗技术
超广谱β内酰胺酶检查,检查诊疗技术
超氧化物岐化酶,检查诊疗技术
足拍打试验,检查诊疗技术
踝反射,检查诊疗技术
身体器官功能与营养检查,检查诊疗技术
转头试验,检查诊疗技术
转白试验,检查诊疗技术
轮状病毒抗体,检查诊疗技术
轮状病毒抗原的检测,检查诊疗技术
载脂蛋白aiapoai检查,检查诊疗技术
载脂蛋白aⅰ,检查诊疗技术
载脂蛋白aⅱ,检查诊疗技术
载脂蛋白b,检查诊疗技术
载脂蛋白cⅰ,检查诊疗技术
载脂蛋白cⅲ,检查诊疗技术
输卵管亚甲蓝通畅试验,检查诊疗技术
输卵管通液检查,检查诊疗技术
输尿管超声检查,检查诊疗技术
达阿马托征,检查诊疗技术
过氧化酶染色,检查诊疗技术
过氯酸盐释放试验,检查诊疗技术
运动功能检查,检查诊疗技术
近红外线乳腺扫描检查,检查诊疗技术
近视力检查法,检查诊疗技术
远视力检查法,检查诊疗技术
迟发性皮肤变态反应,检查诊疗技术
迟发性皮肤变态反应检查,检查诊疗技术
选择性心血管造影,检查诊疗技术
透明质酸,检查诊疗技术
透明质酸酶检查,检查诊疗技术
通气贮量比,检查诊疗技术
速发型变态反应皮肤测试,检查诊疗技术
部分凝血活酶时间,检查诊疗技术
部分凝血活酶活性时间,检查诊疗技术
酚红排泄试验,检查诊疗技术
酚红排泌试验,检查诊疗技术
酶学检查,检查诊疗技术
酶联免疫吸附试验检查,检查诊疗技术
酶联合吸附测定,检查诊疗技术
酸化甘油溶血试验,检查诊疗技术
酸性磷酸酶检查,检查诊疗技术
酸溶血试验,检查诊疗技术
酸碱度ph值测定,检查诊疗技术
醋酸asd茶酚脂酶染色,检查诊疗技术
重复呼吸试验,检查诊疗技术
钙调素,检查诊疗技术
钩端螺旋体乳胶凝集试验,检查诊疗技术
钩端螺旋体病凝集溶解试验,检查诊疗技术
钩端螺旋体补体结合试验,检查诊疗技术
钼靶x线检查,检查诊疗技术
铁染色,检查诊疗技术
铜蓝蛋白,检查诊疗技术
链激酶链道酶试验,检查诊疗技术
镰形红细胞,检查诊疗技术
镰形红细胞检查,检查诊疗技术
长碳链脂肪酸,检查诊疗技术
间α胰蛋酶抑制物,检查诊疗技术
间接胆红素检查,检查诊疗技术
阴囊检查,检查诊疗技术
阴囊超声检查,检查诊疗技术
阴离子间隙,检查诊疗技术
阴离子隙检查,检查诊疗技术
阴茎动脉血压,检查诊疗技术
阴茎夜间勃起试验检查,检查诊疗技术
阴茎检查,检查诊疗技术
阴茎海绵体造影,检查诊疗技术
阴茎血流指数,检查诊疗技术
阴茎超声检查,检查诊疗技术
阴道出血量检查,检查诊疗技术
阴道分泌物涂片检查,检查诊疗技术
阴道分泌物清洁度,检查诊疗技术
阴道分泌物细胞学检查,检查诊疗技术
阴道妇科常规检查,检查诊疗技术
阴道寄生虫检验,检查诊疗技术
阴道尿道瘘显象,检查诊疗技术
阴道活检,检查诊疗技术
阴道滴虫检查,检查诊疗技术
阴道病原体检查,检查诊疗技术
阴道真菌检验,检查诊疗技术
阴道细胞学检查,检查诊疗技术
阴道肿块检查,检查诊疗技术
阴道触诊,检查诊疗技术
阻生牙拔除术,检查诊疗技术
阿司匹林耐量试验,检查诊疗技术
阿托品抑制gh试验,检查诊疗技术
阿米巴原虫抗原和抗体,检查诊疗技术
阿米巴原虫抗原和抗体检查,检查诊疗技术
降钙素,检查诊疗技术
降钙素原,检查诊疗技术
降钙素检查,检查诊疗技术
随意运动检查,检查诊疗技术
隐球菌病胶乳凝集试验,检查诊疗技术
隐球菌病补体结合试验,检查诊疗技术
雄烯二酮,检查诊疗技术
集光检查法,检查诊疗技术
雌激素,检查诊疗技术
雌激素撤血试验,检查诊疗技术
雌激素检查,检查诊疗技术
雌酮e1检查,检查诊疗技术
震动觉检查,检查诊疗技术
霍乱弧菌检测,检查诊疗技术
静态显像,检查诊疗技术
静态视野检查,检查诊疗技术
静态骨显像,检查诊疗技术
静脉听诊,检查诊疗技术
静脉尿路造影检查,检查诊疗技术
静脉注射肾盂摄影检查,检查诊疗技术
静脉肾盂造影检查,检查诊疗技术
静脉胆囊胆道造影,检查诊疗技术
静脉胆道造影,检查诊疗技术
靛青绿吲哚氰蓝绿试验,检查诊疗技术
面容表情检查,检查诊疗技术
面部色诊,检查诊疗技术
靶形红细胞,检查诊疗技术
颅内压监测,检查诊疗技术
颅内多普勒血流图tcd,检查诊疗技术
颅整体观,检查诊疗技术
颅脑ct检查,检查诊疗技术
颅脑mri检查,检查诊疗技术
颅脑超声检查,检查诊疗技术
颈动脉彩超检查,检查诊疗技术
颈动脉搏动检查,检查诊疗技术
颈椎ct检查,检查诊疗技术
颈部mri检查,检查诊疗技术
颈部活动度检查,检查诊疗技术
颈项强直检查,检查诊疗技术
颌面五官ct检查,检查诊疗技术
颌面部检查,检查诊疗技术
颗粒膜蛋白140,检查诊疗技术
颞下颌关节造影,检查诊疗技术
颞动脉活检,检查诊疗技术
风湿病化验检查项目,检查诊疗技术
风疹病毒抗体,检查诊疗技术
风疹病毒抗体igg,检查诊疗技术
食管24hph监测,检查诊疗技术
食管拉网检查,检查诊疗技术
食管钡餐透视,检查诊疗技术
食道x线钡餐检查,检查诊疗技术
馒头餐试验,检查诊疗技术
骨与关节mri检查,检查诊疗技术
骨关节及软组织ct检查,检查诊疗技术
骨密度测定检查,检查诊疗技术
骨盆分离试验,检查诊疗技术
骨盆挤压试验,检查诊疗技术
骨骼视诊,检查诊疗技术
骨髓其他细胞检查,检查诊疗技术
骨髓单核细胞系统,检查诊疗技术
骨髓各系细胞形态学检查,检查诊疗技术
骨髓增生程度,检查诊疗技术
骨髓巨核细胞数和分类,检查诊疗技术
骨髓异常细胞和寄生虫,检查诊疗技术
骨髓异常细胞和寄生虫检查,检查诊疗技术
骨髓有核细胞总数,检查诊疗技术
骨髓浆细胞系统,检查诊疗技术
骨髓淋巴细胞系统,检查诊疗技术
骨髓粒细胞系统,检查诊疗技术
骨髓红细胞系统,检查诊疗技术
骨髓细菌培养,检查诊疗技术
骶髂关节检查法,检查诊疗技术
髋关节超伸试验,检查诊疗技术
高密度脂蛋白2胆固醇检查,检查诊疗技术
高峰胃酸分泌量,检查诊疗技术
高峰胃酸分泌量检查,检查诊疗技术
高铁血红蛋白还原试验,检查诊疗技术
鳞状上皮细胞癌抗原,检查诊疗技术
麝香草酸浊度试验,检查诊疗技术
麻疹病毒抗体,检查诊疗技术
麻风病的皮内试验,检查诊疗技术
麻风病的间接荧光抗体吸收试验flaabs试验,检查诊疗技术
黄体生成素检查,检查诊疗技术
黄疸检查,检查诊疗技术
鼓膜检查,检查诊疗技术
鼠红细胞花环形成试验,检查诊疗技术
鼻咽部mri检查,检查诊疗技术
鼻咽部活组织检查,检查诊疗技术
鼻窦检查,检查诊疗技术
鼻粘膜及鼻腔分泌物,检查诊疗技术
鼻腔内镜检查,检查诊疗技术
